,start,exposure_id,player_id,game_id,is_treatment_condition,is_spoke,is_link_or_spur,is_prompt,is_in_leads,is_in_deads,n_exposures,n_existing_leads,in_startup,in_peak,in_tail,in_close,n_rim_connections,n_triangle_paths,n_shared_edges,is_link,is_spur,is_exposed_t0,is_held_t0,stop,adopt_event,forget_event,is_caveman_game
1168661,151.979,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,11,0,1,0,0,4.0,0,8,0,1,1,0,160.945,0,0,0
1284101,160.945,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,11,0,1,0,0,4.0,0,9,0,1,1,0,163.688,0,0,0
1309061,163.688,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,12,0,1,0,0,5.0,0,10,0,1,1,0,173.7,0,0,0
1399541,173.7,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,13,0,1,0,0,5.0,0,11,0,1,1,0,176.261,0,0,0
1418261,176.261,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,13,0,1,0,0,5.0,0,12,0,1,1,0,176.331,0,0,0
1421381,176.331,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,14,0,1,0,0,5.0,0,13,0,1,1,0,180.068,0,0,0
1436981,180.068,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,14,0,0,1,0,5.0,0,13,0,1,1,0,232.862,0,0,0
1786421,232.862,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,15,0,0,1,0,5.0,0,14,0,1,1,0,234.918,0,0,0
1798901,234.918,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,16,0,0,1,0,5.0,0,15,0,1,1,0,256.065,0,0,0
1954901,256.065,cZkk7hMeWCCrL7mMH_cclue_8_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,2,17,0,0,1,0,6.0,0,16,0,1,1,0,371.423,0,0,0
1785,0.0,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,4,1,0,0,0,0.0,0,0,0,1,1,0,30.006,0,0,0
73545,30.006,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,4,0,1,0,0,0.0,0,0,0,1,1,0,59.312,0,0,0
282585,59.312,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,5,0,1,0,0,0.0,0,1,0,1,1,0,67.872,0,0,0
388665,67.872,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,6,0,1,0,0,0.0,0,2,0,1,1,0,72.019,0,0,0
454185,72.019,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,7,0,1,0,0,0.0,0,2,0,1,1,0,78.539,0,0,0
488505,78.539,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,8,0,1,0,0,0.0,0,2,0,1,1,0,98.012,0,0,0
663225,98.012,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,9,0,1,0,0,0.0,0,2,0,1,1,0,101.014,0,0,0
691305,101.014,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,9,0,1,0,0,0.0,0,2,0,1,1,0,142.054,0,0,0
1071945,142.054,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,10,0,1,0,0,0.0,0,2,0,1,1,0,142.968,0,0,0
1084425,142.968,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,10,0,1,0,0,0.0,0,3,0,1,1,0,151.979,0,0,0
1168665,151.979,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,11,0,1,0,0,0.0,0,3,0,1,1,0,159.565,0,0,0
1259145,159.565,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,11,0,1,0,0,0.0,0,4,0,1,1,0,163.688,0,0,0
1309065,163.688,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,12,0,1,0,0,0.0,0,4,0,1,1,0,173.7,0,0,0
1399545,173.7,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,13,0,1,0,0,0.0,0,4,0,1,1,0,176.331,0,0,0
1421385,176.331,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,14,0,1,0,0,0.0,0,4,0,1,1,0,180.068,0,0,0
1436985,180.068,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,14,0,0,1,0,0.0,0,4,0,1,1,0,208.776,0,0,0
1614825,208.776,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,14,0,0,1,0,0.0,0,3,0,1,1,0,232.862,0,0,0
1786425,232.862,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,15,0,0,1,0,0.0,0,3,0,1,1,0,234.918,0,0,0
1798905,234.918,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,16,0,0,1,0,0.0,0,3,0,1,1,0,256.065,0,0,0
1954905,256.065,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,17,0,0,1,0,0.0,0,3,0,1,1,0,273.619,0,0,0
2129625,273.619,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,17,0,0,1,0,0.0,0,4,0,1,1,0,289.728,0,0,0
2257545,289.728,cZkk7hMeWCCrL7mMH_cclue_9_11,cZkk7hMeWCCrL7mMH,hRLty7e6fGMsjgzJH,0,0,1,0,0,1,1,17,0,0,1,0,0.0,0,3,0,1,1,0,371.423,0,0,0
2335,0.0,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,4,1,0,0,0,0.0,0,0,0,1,0,0,30.006,0,0,0
74095,30.006,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,4,0,1,0,0,0.0,0,0,0,1,0,0,38.03,0,0,0
120895,38.03,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,5,0,1,0,0,0.0,0,0,0,1,0,0,55.217,0,0,0
233215,55.217,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,6,0,1,0,0,0.0,0,0,0,1,0,0,58.282,0,0,0
258175,58.282,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,7,0,1,0,0,1.0,0,0,0,1,0,0,79.409,0,0,0
498415,79.409,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,7,0,1,0,0,1.0,0,0,0,1,0,0,94.631,0,0,0
623215,94.631,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,8,0,1,0,0,2.0,0,0,0,1,0,0,98.946,0,0,0
676255,98.946,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,9,0,1,0,0,2.0,0,0,0,1,0,0,103.112,0,0,0
701215,103.112,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,9,0,1,0,0,2.0,0,1,0,1,0,0,103.876,0,0,0
713695,103.876,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,10,0,1,0,0,2.0,0,1,0,1,0,0,114.368,0,0,0
785455,114.368,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,10,0,1,0,0,2.0,0,0,0,1,0,0,133.921,0,0,0
972655,133.921,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,10,0,1,0,0,2.0,0,2,0,1,0,0,142.448,1,0,0
1078735,142.448,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,11,0,1,0,0,4.0,0,3,0,1,0,0,142.993,0,0,0
1088095,142.993,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,11,0,1,0,0,4.0,0,4,0,1,0,0,153.718,0,0,0
1191055,153.718,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,12,0,1,0,0,4.0,0,4,0,1,0,0,165.791,0,0,0
1331455,165.791,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,12,0,1,0,0,4.0,0,5,0,1,0,0,179.65,0,0,0
1434415,179.65,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,13,0,1,0,0,4.0,0,6,0,1,0,0,180.068,0,0,0
1437535,180.068,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,13,0,0,1,0,4.0,0,6,0,1,0,0,198.59,0,0,0
1565455,198.59,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,13,0,0,1,0,4.0,0,7,0,1,0,0,219.382,0,0,0
1693375,219.382,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,14,0,0,1,0,4.0,0,8,0,1,0,0,220.532,0,0,0
1705855,220.532,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,14,0,0,1,0,4.0,0,9,0,1,0,0,224.235,0,0,0
1733935,224.235,dSH9GfTTTRdkxt7jP_cclue_10_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,1,0,1,14,0,0,1,0,4.0,0,8,0,1,0,0,371.423,0,0,0
2337,0.0,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,4,1,0,0,0,0.0,0,0,0,1,0,0,30.006,0,0,0
74097,30.006,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,4,0,1,0,0,0.0,0,0,0,1,0,0,38.03,0,0,0
120897,38.03,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,5,0,1,0,0,0.0,0,0,0,1,0,0,55.217,0,0,0
233217,55.217,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,6,0,1,0,0,0.0,0,0,0,1,0,0,58.282,0,0,0
258177,58.282,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,7,0,1,0,0,0.0,0,0,0,1,0,0,94.631,0,0,0
623217,94.631,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,8,0,1,0,0,0.0,0,0,0,1,0,0,98.946,0,0,0
676257,98.946,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,9,0,1,0,0,0.0,0,0,0,1,0,0,103.876,0,0,0
713697,103.876,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,10,0,1,0,0,0.0,0,0,0,1,0,0,142.448,0,0,0
1078737,142.448,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,11,0,1,0,0,0.0,0,0,0,1,0,0,153.718,0,0,0
1191057,153.718,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,12,0,1,0,0,0.0,0,0,0,1,0,0,179.65,0,0,0
1434417,179.65,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,13,0,1,0,0,0.0,0,0,0,1,0,0,180.068,0,0,0
1437537,180.068,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,13,0,0,1,0,0.0,0,0,0,1,0,0,219.382,0,0,0
1693377,219.382,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,14,0,0,1,0,0.0,0,0,0,1,0,0,263.93,0,0,0
2020977,263.93,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,14,0,0,1,0,0.0,0,7,0,1,0,0,276.581,0,0,0
2148897,276.581,dSH9GfTTTRdkxt7jP_cclue_11_12,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,14,0,0,1,0,0.0,0,6,0,1,0,0,371.423,0,0,0
2270,0.0,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,4,1,0,0,0,0.0,0,0,0,0,1,0,30.006,0,0,0
74030,30.006,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,4,0,1,0,0,0.0,0,0,0,0,1,0,38.03,0,0,0
120830,38.03,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,5,0,1,0,0,0.0,0,0,0,0,1,0,55.217,0,0,0
233150,55.217,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,6,0,1,0,0,0.0,0,1,0,0,1,0,58.282,1,0,0
258110,58.282,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,2,0,0,1,0,62.374,0,0,0
326750,62.374,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,7,0,1,0,0,1.0,0,4,0,0,1,0,72.198,0,0,0
457790,72.198,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,7,0,1,0,0,1.0,0,5,0,0,1,0,94.631,0,0,0
623150,94.631,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,8,0,1,0,0,2.0,0,6,0,0,1,0,98.946,0,0,0
676190,98.946,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,9,0,1,0,0,2.0,0,7,0,0,1,0,103.876,0,0,0
713630,103.876,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,10,0,1,0,0,2.0,0,8,0,0,1,0,127.254,0,0,0
888350,127.254,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,10,0,1,0,0,2.0,0,8,0,0,1,0,142.448,0,0,0
1078670,142.448,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,11,0,1,0,0,3.0,0,9,0,0,1,0,153.718,0,0,0
1190990,153.718,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,12,0,1,0,0,3.0,0,9,0,0,1,0,179.65,0,0,0
1434350,179.65,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,13,0,1,0,0,3.0,0,10,0,0,1,0,180.068,0,0,0
1437470,180.068,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,13,0,0,1,0,3.0,0,10,0,0,1,0,219.382,0,0,0
1693310,219.382,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,0,11,0,0,1,0,220.532,0,0,0
1705790,220.532,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,0,12,0,0,1,0,224.235,0,0,0
1733870,224.235,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,0,11,0,0,1,0,276.581,0,0,0
2148830,276.581,dSH9GfTTTRdkxt7jP_cclue_1_10,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,0,10,0,0,1,0,371.423,0,0,0
2271,0.0,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,4,1,0,0,0,1.0,0,0,0,0,0,1,30.006,0,0,0
74031,30.006,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,4,0,1,0,0,1.0,0,0,0,0,0,1,38.03,0,0,0
120831,38.03,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,5,0,1,0,0,1.0,0,0,0,0,0,1,55.217,0,0,0
233151,55.217,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,6,0,1,0,0,1.0,0,0,0,0,0,1,57.366,0,0,0
245631,57.366,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,6,0,1,0,0,1.0,0,1,0,0,0,1,58.282,0,0,0
258111,58.282,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,1,0,0,0,1,61.069,0,0,0
301791,61.069,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,2,0,0,0,1,62.374,0,0,0
326751,62.374,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,3,0,0,0,1,63.597,0,0,0
345471,63.597,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,4,0,0,0,1,94.631,0,0,0
623151,94.631,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,8,0,1,0,0,1.0,0,5,0,0,0,1,98.946,0,0,0
676191,98.946,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,9,0,1,0,0,1.0,0,6,0,0,0,1,103.112,0,0,0
701151,103.112,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,9,0,1,0,0,1.0,0,6,0,0,0,1,103.876,0,0,0
713631,103.876,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,10,0,1,0,0,1.0,0,7,0,0,0,1,142.448,0,0,0
1078671,142.448,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,11,0,1,0,0,1.0,0,8,0,0,0,1,153.718,0,0,0
1190991,153.718,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,12,0,1,0,0,2.0,1,8,0,0,0,1,179.65,0,0,0
1434351,179.65,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,13,0,1,0,0,3.0,1,9,0,0,0,1,180.068,0,0,0
1437471,180.068,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,13,0,0,1,0,3.0,1,9,0,0,0,1,184.807,0,0,0
1462431,184.807,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,13,0,0,1,0,3.0,1,10,0,0,0,1,219.382,0,0,0
1693311,219.382,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,1,11,0,0,0,1,220.532,0,0,0
1705791,220.532,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,1,12,0,0,0,1,224.235,0,0,0
1733871,224.235,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,1,11,0,0,0,1,276.581,0,0,0
2148831,276.581,dSH9GfTTTRdkxt7jP_cclue_1_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,1,10,0,0,0,1,371.423,0,0,0
2273,0.0,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,4,1,0,0,0,0.0,0,0,0,0,0,0,30.006,0,0,0
74033,30.006,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,4,0,1,0,0,0.0,0,0,0,0,0,0,38.03,0,0,0
120833,38.03,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,0.0,0,0,0,0,0,0,55.217,0,0,0
233153,55.217,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,0.0,0,0,0,0,0,0,58.282,0,0,0
258113,58.282,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,7,0,1,0,0,0.0,0,0,0,0,0,0,62.16,0,0,0
320513,62.16,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,7,0,1,0,0,0.0,0,0,0,0,0,0,94.631,0,0,0
